"","year","carrier_name","Category","Value"
"746","2006","SkyWest Airlines Inc.","National Avaiation System Delay",2.43929583349297
"747","2006","SkyWest Airlines Inc.","Weather Delay",0.664283928926546
"748","2006","SkyWest Airlines Inc.","Security Delay",0.100162558907079
"749","2006","SkyWest Airlines Inc.","Cancelled / Diverted",2.46009461621685
"750","2006","Southwest Airlines Co.","On Time",80.2331621064275
"751","2006","Southwest Airlines Co.","Security Delay",0.114289638786123
"752","2006","Southwest Airlines Co.","Carrier Delay",4.51891212848658
"753","2006","Southwest Airlines Co.","Late Arrival",10.5260137848727
"754","2006","Southwest Airlines Co.","Cancelled / Diverted",0.973691942571824
"755","2006","Southwest Airlines Co.","National Avaiation System Delay",3.18409636493799
"756","2006","Southwest Airlines Co.","Weather Delay",0.449833124264887
"757","2006","Spirit Air Lines","Late Arrival",0
"758","2006","Spirit Air Lines","On Time",0
"759","2006","Spirit Air Lines","National Avaiation System Delay",0
"760","2006","Spirit Air Lines","Cancelled / Diverted",0
"761","2006","Spirit Air Lines","Security Delay",0
"762","2006","Spirit Air Lines","Carrier Delay",0
"763","2006","Spirit Air Lines","Weather Delay",0
"764","2006","United Air Lines Inc.","National Avaiation System Delay",9.06489496168061
"765","2006","United Air Lines Inc.","Late Arrival",8.75839586566615
"766","2006","United Air Lines Inc.","On Time",73.8570182877074
"767","2006","United Air Lines Inc.","Cancelled / Diverted",2.26516375737988
"768","2006","United Air Lines Inc.","Weather Delay",0.423407225484392
"769","2006","United Air Lines Inc.","Security Delay",0.00282395481672293
"770","2006","United Air Lines Inc.","Carrier Delay",5.62826994768084
"771","2006","US Airways Inc.","Late Arrival",6.17933064471401
"772","2006","US Airways Inc.","Weather Delay",0.389181608576115
"773","2006","US Airways Inc.","National Avaiation System Delay",9.17903352322698
"774","2006","US Airways Inc.","Carrier Delay",6.0420922106631
"775","2006","US Airways Inc.","Cancelled / Diverted",1.29346887355302
"776","2006","US Airways Inc.","On Time",76.8512649452108
"777","2006","US Airways Inc.","Security Delay",0.0656420597253805
"778","2006","Virgin America","On Time",0
"779","2006","Virgin America","Cancelled / Diverted",0
"780","2006","Virgin America","Carrier Delay",0
"781","2006","Virgin America","Late Arrival",0
"782","2006","Virgin America","National Avaiation System Delay",0
"783","2006","Virgin America","Weather Delay",0
"784","2006","Virgin America","Security Delay",0
"785","2007","AirTran Airways Corporation","On Time",76.8105973954909
"786","2007","AirTran Airways Corporation","Late Arrival",9.55545886707276
"787","2007","AirTran Airways Corporation","Weather Delay",0.189421604429261
"788","2007","AirTran Airways Corporation","National Avaiation System Delay",7.80033743858276
"789","2007","AirTran Airways Corporation","Carrier Delay",4.39395954536991
"790","2007","AirTran Airways Corporation","Security Delay",0
"791","2007","AirTran Airways Corporation","Cancelled / Diverted",1.25019474918205
"792","2007","Alaska Airlines Inc.","On Time",72.3800605549833
"793","2007","Alaska Airlines Inc.","Security Delay",0.224190779411306
"794","2007","Alaska Airlines Inc.","Cancelled / Diverted",1.91153978212692
"795","2007","Alaska Airlines Inc.","Weather Delay",0.310834347785373
"796","2007","Alaska Airlines Inc.","Late Arrival",9.86614851577863
"797","2007","Alaska Airlines Inc.","National Avaiation System Delay",7.51635296688204
"798","2007","Alaska Airlines Inc.","Carrier Delay",7.79087929581421
"799","2007","Aloha Airlines Inc.","Cancelled / Diverted",0.869283865401208
"800","2007","Aloha Airlines Inc.","Security Delay",0.0582398619499569
"801","2007","Aloha Airlines Inc.","National Avaiation System Delay",0.485547886108714
"802","2007","Aloha Airlines Inc.","Late Arrival",2.61676013805004
"803","2007","Aloha Airlines Inc.","Weather Delay",0.0400345125107852
"804","2007","Aloha Airlines Inc.","Carrier Delay",3.68468507333909
"805","2007","Aloha Airlines Inc.","On Time",92.2454702329594
"806","2007","American Airlines Inc.","Carrier Delay",6.66281669209301
"807","2007","American Airlines Inc.","Late Arrival",9.14312534215131
"808","2007","American Airlines Inc.","Weather Delay",1.74860733572399
"809","2007","American Airlines Inc.","National Avaiation System Delay",10.5174463640853
"810","2007","American Airlines Inc.","Cancelled / Diverted",3.15859886378158
"811","2007","American Airlines Inc.","Security Delay",0.0303854023857116
"812","2007","American Airlines Inc.","On Time",68.739005800993
"813","2007","American Eagle Airlines Inc.","Late Arrival",10.7276565512291
"814","2007","American Eagle Airlines Inc.","Security Delay",0.00740248735416119
"815","2007","American Eagle Airlines Inc.","Cancelled / Diverted",4.49385192065037
"816","2007","American Eagle Airlines Inc.","Weather Delay",1.23288510140723
"817","2007","American Eagle Airlines Inc.","Carrier Delay",6.21646123731253
"818","2007","American Eagle Airlines Inc.","On Time",69.1289820053507
"819","2007","American Eagle Airlines Inc.","National Avaiation System Delay",8.1927366446251
"820","2007","America West Airlines Inc.","On Time",0
"821","2007","America West Airlines Inc.","Late Arrival",0
"822","2007","America West Airlines Inc.","Weather Delay",0
"823","2007","America West Airlines Inc.","Carrier Delay",0
"824","2007","America West Airlines Inc.","Cancelled / Diverted",0
"825","2007","America West Airlines Inc.","National Avaiation System Delay",0
"826","2007","America West Airlines Inc.","Security Delay",0
"827","2007","ATA Airlines","On Time",0
"828","2007","ATA Airlines","Late Arrival",0
"829","2007","ATA Airlines","Cancelled / Diverted",0
"830","2007","ATA Airlines","Carrier Delay",0
"831","2007","ATA Airlines","Security Delay",0
"832","2007","ATA Airlines","Weather Delay",0
"833","2007","ATA Airlines","National Avaiation System Delay",0
"834","2007","Atlantic Coast Airlines","Security Delay",0
"835","2007","Atlantic Coast Airlines","On Time",0
"836","2007","Atlantic Coast Airlines","Late Arrival",0
"837","2007","Atlantic Coast Airlines","Cancelled / Diverted",0
"838","2007","Atlantic Coast Airlines","Carrier Delay",0
"839","2007","Atlantic Coast Airlines","National Avaiation System Delay",0
"840","2007","Atlantic Coast Airlines","Weather Delay",0
"841","2007","Atlantic Southeast Airlines","National Avaiation System Delay",7.87276144692804
"842","2007","Atlantic Southeast Airlines","Weather Delay",3.22153203323155
"843","2007","Atlantic Southeast Airlines","Cancelled / Diverted",3.35983845385244
"844","2007","Atlantic Southeast Airlines","Late Arrival",5.36015637555287
"845","2007","Atlantic Southeast Airlines","Carrier Delay",15.4102727139334
"846","2007","Atlantic Southeast Airlines","On Time",64.7337493100051
"847","2007","Atlantic Southeast Airlines","Security Delay",0.041686172851583
"848","2007","Comair Inc.","Security Delay",0.0414181127982646
"849","2007","Comair Inc.","On Time",67.8649505151844
"850","2007","Comair Inc.","Cancelled / Diverted",3.97488476138829
"851","2007","Comair Inc.","Weather Delay",5.14384066567245
"852","2007","Comair Inc.","National Avaiation System Delay",11.3223842529826
"853","2007","Comair Inc.","Carrier Delay",10.2369170281996
"854","2007","Comair Inc.","Late Arrival",1.41585462988069
"855","2007","Continental Air Lines Inc.","Cancelled / Diverted",1.24183431275162
"856","2007","Continental Air Lines Inc.","Weather Delay",0.854263177276258
"857","2007","Continental Air Lines Inc.","Security Delay",0.159779793347383
"858","2007","Continental Air Lines Inc.","On Time",74.3398596940749
"859","2007","Continental Air Lines Inc.","Late Arrival",6.37493926987693
"860","2007","Continental Air Lines Inc.","National Avaiation System Delay",12.4843865561301
"861","2007","Continental Air Lines Inc.","Carrier Delay",4.54503003239971
"862","2007","Delta Air Lines Inc.","Weather Delay",0.407550920487761
"863","2007","Delta Air Lines Inc.","On Time",76.8916701163507
"864","2007","Delta Air Lines Inc.","Carrier Delay",5.53314953697186
"865","2007","Delta Air Lines Inc.","Late Arrival",5.77998230679843
"866","2007","Delta Air Lines Inc.","National Avaiation System Delay",9.77959776334397
"867","2007","Delta Air Lines Inc.","Security Delay",0.0182101288325639
"868","2007","Delta Air Lines Inc.","Cancelled / Diverted",1.58986654450933
"869","2007","Endeavor Air Inc.","On Time",0
"870","2007","Endeavor Air Inc.","Late Arrival",0
"871","2007","Endeavor Air Inc.","Cancelled / Diverted",0
"872","2007","Endeavor Air Inc.","Carrier Delay",0
"873","2007","Endeavor Air Inc.","Security Delay",0
"874","2007","Endeavor Air Inc.","Weather Delay",0
"875","2007","Endeavor Air Inc.","National Avaiation System Delay",0
"876","2007","Envoy Air","On Time",0
"877","2007","Envoy Air","Late Arrival",0
"878","2007","Envoy Air","Cancelled / Diverted",0
"879","2007","Envoy Air","Carrier Delay",0
"880","2007","Envoy Air","National Avaiation System Delay",0
"881","2007","Envoy Air","Weather Delay",0
"882","2007","Envoy Air","Security Delay",0
"883","2007","ExpressJet Airlines Inc.","Security Delay",0.0792413512338623
"884","2007","ExpressJet Airlines Inc.","Carrier Delay",4.65485667233246
"885","2007","ExpressJet Airlines Inc.","Cancelled / Diverted",2.86770337624461
"886","2007","ExpressJet Airlines Inc.","Weather Delay",0.776715665416206
"887","2007","ExpressJet Airlines Inc.","Late Arrival",8.35901493423004
"888","2007","ExpressJet Airlines Inc.","On Time",73.7734403930327
"889","2007","ExpressJet Airlines Inc.","National Avaiation System Delay",9.48909890908589
"890","2007","Frontier Airlines Inc.","Security Delay",0.0154562193126023
"891","2007","Frontier Airlines Inc.","Late Arrival",4.65103314238953
"892","2007","Frontier Airlines Inc.","On Time",77.6063829787234
"893","2007","Frontier Airlines Inc.","Cancelled / Diverted",0.523731587561375
"894","2007","Frontier Airlines Inc.","Carrier Delay",6.02708674304419
"895","2007","Frontier Airlines Inc.","Weather Delay",0.540220949263503
"896","2007","Frontier Airlines Inc.","National Avaiation System Delay",10.6361395253682
"897","2007","Hawaiian Airlines Inc.","National Avaiation System Delay",0.0633021806853583
"898","2007","Hawaiian Airlines Inc.","Weather Delay",0.0627681352914998
"899","2007","Hawaiian Airlines Inc.","Late Arrival",1.77041388518024
"900","2007","Hawaiian Airlines Inc.","On Time",93.2870493991989
"901","2007","Hawaiian Airlines Inc.","Security Delay",0.0370271473075211
"902","2007","Hawaiian Airlines Inc.","Cancelled / Diverted",0.427236315086782
"903","2007","Hawaiian Airlines Inc.","Carrier Delay",4.35222073876279
"904","2007","Independence Air","On Time",0
"905","2007","Independence Air","Late Arrival",0
"906","2007","Independence Air","Cancelled / Diverted",0
"907","2007","Independence Air","Carrier Delay",0
"908","2007","Independence Air","Weather Delay",0
"909","2007","Independence Air","Security Delay",0
"910","2007","Independence Air","National Avaiation System Delay",0
"911","2007","JetBlue Airways","On Time",70.1013319404544
"912","2007","JetBlue Airways","National Avaiation System Delay",12.6538051710629
"913","2007","JetBlue Airways","Security Delay",0.0753669365369548
"914","2007","JetBlue Airways","Cancelled / Diverted",2.26377644293549
"915","2007","JetBlue Airways","Late Arrival",9.92110733873074
"916","2007","JetBlue Airways","Weather Delay",0.370389135544529
"917","2007","JetBlue Airways","Carrier Delay",4.61411856881692
"918","2007","Mesa Airlines Inc.","Carrier Delay",10.2261840862611
"919","2007","Mesa Airlines Inc.","National Avaiation System Delay",4.47408293190018
"920","2007","Mesa Airlines Inc.","Late Arrival",7.4109429885651
"921","2007","Mesa Airlines Inc.","Cancelled / Diverted",4.00085608876146
"922","2007","Mesa Airlines Inc.","Weather Delay",0.716125043314015
"923","2007","Mesa Airlines Inc.","On Time",73.0980901067393
"924","2007","Mesa Airlines Inc.","Security Delay",0.0737187544587956
"925","2007","Northwest Airlines Inc.","Cancelled / Diverted",2.08768569402161
"926","2007","Northwest Airlines Inc.","Security Delay",0.0632216073298177
"927","2007","Northwest Airlines Inc.","National Avaiation System Delay",13.0635207441753
"928","2007","Northwest Airlines Inc.","Carrier Delay",8.76189672059171
"929","2007","Northwest Airlines Inc.","Weather Delay",0.934657898418917
"930","2007","Northwest Airlines Inc.","On Time",69.6173460772062
"931","2007","Northwest Airlines Inc.","Late Arrival",5.47177740358868
"932","2007","Pinnacle Airlines Inc.","Late Arrival",5.84362818764463
"933","2007","Pinnacle Airlines Inc.","Weather Delay",0.792448165160652
"934","2007","Pinnacle Airlines Inc.","Carrier Delay",6.16276545193953
"935","2007","Pinnacle Airlines Inc.","Cancelled / Diverted",3.34748561913997
"936","2007","Pinnacle Airlines Inc.","On Time",76.2967884999478
"937","2007","Pinnacle Airlines Inc.","National Avaiation System Delay",7.53686870052656
"938","2007","Pinnacle Airlines Inc.","Security Delay",0.0200540079041611
"939","2007","SkyWest Airlines Inc.","Carrier Delay",11.1328360206061
"940","2007","SkyWest Airlines Inc.","Weather Delay",0.756171807051582
"941","2007","SkyWest Airlines Inc.","On Time",75.678397002743
"942","2007","SkyWest Airlines Inc.","Late Arrival",7.66458152137553
"943","2007","SkyWest Airlines Inc.","National Avaiation System Delay",2.15779086104235
"944","2007","SkyWest Airlines Inc.","Cancelled / Diverted",2.51036997390781
"945","2007","SkyWest Airlines Inc.","Security Delay",0.0998528132735666
"946","2007","Southwest Airlines Co.","National Avaiation System Delay",3.36471603795457
"947","2007","Southwest Airlines Co.","Security Delay",0.107734728639858
"948","2007","Southwest Airlines Co.","Carrier Delay",4.41158690736617
"949","2007","Southwest Airlines Co.","Late Arrival",10.4944129848375
"950","2007","Southwest Airlines Co.","On Time",80.1215018594866
"951","2007","Southwest Airlines Co.","Weather Delay",0.480831503219774
"952","2007","Southwest Airlines Co.","Cancelled / Diverted",1.01918860165065
"953","2007","Spirit Air Lines","On Time",0
"954","2007","Spirit Air Lines","Late Arrival",0
"955","2007","Spirit Air Lines","National Avaiation System Delay",0
"956","2007","Spirit Air Lines","Cancelled / Diverted",0
"957","2007","Spirit Air Lines","Security Delay",0
"958","2007","Spirit Air Lines","Carrier Delay",0
"959","2007","Spirit Air Lines","Weather Delay",0
"960","2007","United Air Lines Inc.","Late Arrival",10.4661858523026
"961","2007","United Air Lines Inc.","Cancelled / Diverted",2.63509128534169
"962","2007","United Air Lines Inc.","On Time",70.3321619095432
"963","2007","United Air Lines Inc.","Weather Delay",0.569450736935768
"964","2007","United Air Lines Inc.","Security Delay",0.00528365190346162
"965","2007","United Air Lines Inc.","Carrier Delay",6.06484259247921
"966","2007","United Air Lines Inc.","National Avaiation System Delay",9.92696152260603
"967","2007","US Airways Inc.","On Time",68.7080154991173
"968","2007","US Airways Inc.","Late Arrival",8.80835189011365
"969","2007","US Airways Inc.","Carrier Delay",8.67123702484514
"970","2007","US Airways Inc.","Weather Delay",0.384715530222661
"971","2007","US Airways Inc.","Cancelled / Diverted",2.03194169497391
"972","2007","US Airways Inc.","Security Delay",0.11593644620319
"973","2007","US Airways Inc.","National Avaiation System Delay",11.279799854567
"974","2007","Virgin America","On Time",0
"975","2007","Virgin America","Late Arrival",0
"976","2007","Virgin America","Cancelled / Diverted",0
"977","2007","Virgin America","Carrier Delay",0
"978","2007","Virgin America","Weather Delay",0
"979","2007","Virgin America","National Avaiation System Delay",0
"980","2007","Virgin America","Security Delay",0
"981","2008","AirTran Airways Corporation","Security Delay",0
"982","2008","AirTran Airways Corporation","Late Arrival",9.73482903043365
"983","2008","AirTran Airways Corporation","National Avaiation System Delay",8.53545115482796
"984","2008","AirTran Airways Corporation","On Time",76.7299490989132
"985","2008","AirTran Airways Corporation","Cancelled / Diverted",1.13533880558231
"986","2008","AirTran Airways Corporation","Weather Delay",0.175704284556947
"987","2008","AirTran Airways Corporation","Carrier Delay",3.68876583971508
"988","2008","Alaska Airlines Inc.","Carrier Delay",5.49655199798811
"989","2008","Alaska Airlines Inc.","Security Delay",0.146894150970867
"990","2008","Alaska Airlines Inc.","Late Arrival",6.74030125345793
"991","2008","Alaska Airlines Inc.","Weather Delay",0.3959047530807
"992","2008","Alaska Airlines Inc.","On Time",78.2928088311207
"993","2008","Alaska Airlines Inc.","Cancelled / Diverted",1.72731002898704
"994","2008","Alaska Airlines Inc.","National Avaiation System Delay",7.20023560244074
"995","2008","Aloha Airlines Inc.","Cancelled / Diverted",0.615384615384615
"996","2008","Aloha Airlines Inc.","Late Arrival",1.56269230769231
"997","2008","Aloha Airlines Inc.","Security Delay",0.0512820512820513
"998","2008","Aloha Airlines Inc.","National Avaiation System Delay",0.492564102564103
"999","2008","Aloha Airlines Inc.","Weather Delay",0.128205128205128
"1000","2008","Aloha Airlines Inc.","On Time",94.3333333333333
"1001","2008","Aloha Airlines Inc.","Carrier Delay",2.81653846153846
"1002","2008","American Airlines Inc.","Cancelled / Diverted",3.20690116931704
"1003","2008","American Airlines Inc.","Late Arrival",8.1455405425512
"1004","2008","American Airlines Inc.","National Avaiation System Delay",10.4850276830395
"1005","2008","American Airlines Inc.","Security Delay",0.0214901063511456
"1006","2008","American Airlines Inc.","Weather Delay",0.933876468672454
"1007","2008","American Airlines Inc.","Carrier Delay",7.36537644470088
"1008","2008","American Airlines Inc.","On Time",69.841771053245
"1009","2008","American Eagle Airlines Inc.","National Avaiation System Delay",7.62909395487606
"1010","2008","American Eagle Airlines Inc.","Security Delay",0.00749348370569786
"1011","2008","American Eagle Airlines Inc.","On Time",72.8539025419152
"1012","2008","American Eagle Airlines Inc.","Late Arrival",8.83704271306092
"1013","2008","American Eagle Airlines Inc.","Cancelled / Diverted",3.98049289474274
"1014","2008","American Eagle Airlines Inc.","Weather Delay",0.976478164555027
"1015","2008","American Eagle Airlines Inc.","Carrier Delay",5.71551051268308
"1016","2008","America West Airlines Inc.","On Time",0
"1017","2008","America West Airlines Inc.","Late Arrival",0
"1018","2008","America West Airlines Inc.","Cancelled / Diverted",0
"1019","2008","America West Airlines Inc.","Carrier Delay",0
"1020","2008","America West Airlines Inc.","National Avaiation System Delay",0
"1021","2008","America West Airlines Inc.","Weather Delay",0
"1022","2008","America West Airlines Inc.","Security Delay",0
"1023","2008","ATA Airlines","On Time",0
"1024","2008","ATA Airlines","Late Arrival",0
"1025","2008","ATA Airlines","Cancelled / Diverted",0
"1026","2008","ATA Airlines","Security Delay",0
"1027","2008","ATA Airlines","Weather Delay",0
"1028","2008","ATA Airlines","Carrier Delay",0
"1029","2008","ATA Airlines","National Avaiation System Delay",0
"1030","2008","Atlantic Coast Airlines","Security Delay",0
"1031","2008","Atlantic Coast Airlines","On Time",0
"1032","2008","Atlantic Coast Airlines","Late Arrival",0
"1033","2008","Atlantic Coast Airlines","Cancelled / Diverted",0
"1034","2008","Atlantic Coast Airlines","Carrier Delay",0
"1035","2008","Atlantic Coast Airlines","National Avaiation System Delay",0
"1036","2008","Atlantic Coast Airlines","Weather Delay",0
"1037","2008","Atlantic Southeast Airlines","Cancelled / Diverted",2.03439365588524
"1038","2008","Atlantic Southeast Airlines","Weather Delay",2.29063886661321
"1039","2008","Atlantic Southeast Airlines","On Time",74.2436068787312
"1040","2008","Atlantic Southeast Airlines","Carrier Delay",9.40970863405506
"1041","2008","Atlantic Southeast Airlines","National Avaiation System Delay",7.89926757551457
"1042","2008","Atlantic Southeast Airlines","Late Arrival",4.09510825982358
"1043","2008","Atlantic Southeast Airlines","Security Delay",0.0273545397843714
"1044","2008","Comair Inc.","Weather Delay",4.86113346187129
"1045","2008","Comair Inc.","On Time",69.9170575941136
"1046","2008","Comair Inc.","Carrier Delay",8.79459229683159
"1047","2008","Comair Inc.","National Avaiation System Delay",11.827809743582
"1048","2008","Comair Inc.","Cancelled / Diverted",3.49785179674809
"1049","2008","Comair Inc.","Security Delay",0.0159002464487594
"1050","2008","Comair Inc.","Late Arrival",1.08575101084476
"1051","2008","Continental Air Lines Inc.","Cancelled / Diverted",1.54127087835687
"1052","2008","Continental Air Lines Inc.","Carrier Delay",5.63388785579065
"1053","2008","Continental Air Lines Inc.","Late Arrival",5.86194233636562
"1054","2008","Continental Air Lines Inc.","National Avaiation System Delay",11.9849692583472
"1055","2008","Continental Air Lines Inc.","On Time",73.9836826322226
"1056","2008","Continental Air Lines Inc.","Security Delay",0.127902028781558
"1057","2008","Continental Air Lines Inc.","Weather Delay",0.866375165435325
"1058","2008","Delta Air Lines Inc.","Carrier Delay",5.22618497071456
"1059","2008","Delta Air Lines Inc.","On Time",76.3598867968783
"1060","2008","Delta Air Lines Inc.","Late Arrival",5.83819211339784
"1061","2008","Delta Air Lines Inc.","National Avaiation System Delay",10.3641108930346
"1062","2008","Delta Air Lines Inc.","Security Delay",0.00558049790786647
"1063","2008","Delta Air Lines Inc.","Cancelled / Diverted",1.76951791313276
"1064","2008","Delta Air Lines Inc.","Weather Delay",0.436524602206974
"1065","2008","Endeavor Air Inc.","On Time",0
"1066","2008","Endeavor Air Inc.","Late Arrival",0
"1067","2008","Endeavor Air Inc.","National Avaiation System Delay",0
"1068","2008","Endeavor Air Inc.","Cancelled / Diverted",0
"1069","2008","Endeavor Air Inc.","Carrier Delay",0
"1070","2008","Endeavor Air Inc.","Security Delay",0
"1071","2008","Endeavor Air Inc.","Weather Delay",0
"1072","2008","Envoy Air","On Time",0
"1073","2008","Envoy Air","Late Arrival",0
"1074","2008","Envoy Air","Cancelled / Diverted",0
"1075","2008","Envoy Air","Carrier Delay",0
"1076","2008","Envoy Air","National Avaiation System Delay",0
"1077","2008","Envoy Air","Weather Delay",0
"1078","2008","Envoy Air","Security Delay",0
"1079","2008","ExpressJet Airlines Inc.","On Time",73.5710661931591
"1080","2008","ExpressJet Airlines Inc.","Security Delay",0.1091906758164
"1081","2008","ExpressJet Airlines Inc.","Carrier Delay",5.17945582227444
"1082","2008","ExpressJet Airlines Inc.","Weather Delay",0.735267416090358
"1083","2008","ExpressJet Airlines Inc.","Late Arrival",7.77942645056207
"1084","2008","ExpressJet Airlines Inc.","Cancelled / Diverted",2.96280473151585
"1085","2008","ExpressJet Airlines Inc.","National Avaiation System Delay",9.66287682571894
"1086","2008","Frontier Airlines Inc.","National Avaiation System Delay",10.4311000187966
"1087","2008","Frontier Airlines Inc.","Cancelled / Diverted",0.394728597982498
"1088","2008","Frontier Airlines Inc.","Security Delay",0.00336250287170276
"1089","2008","Frontier Airlines Inc.","Weather Delay",0.301821181679581
"1090","2008","Frontier Airlines Inc.","Late Arrival",4.32037760280696
"1091","2008","Frontier Airlines Inc.","On Time",78.9833127963075
"1092","2008","Frontier Airlines Inc.","Carrier Delay",5.56530774211065
"1093","2008","Hawaiian Airlines Inc.","Weather Delay",0.120612687218969
"1094","2008","Hawaiian Airlines Inc.","Carrier Delay",5.68539125934073
"1095","2008","Hawaiian Airlines Inc.","Security Delay",0.0115485394494226
"1096","2008","Hawaiian Airlines Inc.","On Time",89.9670041730017
"1097","2008","Hawaiian Airlines Inc.","National Avaiation System Delay",0.0419888072979006
"1098","2008","Hawaiian Airlines Inc.","Cancelled / Diverted",0.993109694950345
"1099","2008","Hawaiian Airlines Inc.","Late Arrival",3.18036101316598
"1100","2008","Independence Air","On Time",0
"1101","2008","Independence Air","Cancelled / Diverted",0
"1102","2008","Independence Air","Carrier Delay",0
"1103","2008","Independence Air","National Avaiation System Delay",0
"1104","2008","Independence Air","Security Delay",0
"1105","2008","Independence Air","Weather Delay",0
"1106","2008","Independence Air","Late Arrival",0
"1107","2008","JetBlue Airways","Security Delay",0.0244580322401334
"1108","2008","JetBlue Airways","On Time",72.8697390497269
"1109","2008","JetBlue Airways","National Avaiation System Delay",11.5408458317822
"1110","2008","JetBlue Airways","Weather Delay",0.211850620375234
"1111","2008","JetBlue Airways","Late Arrival",8.63175770433115
"1112","2008","JetBlue Airways","Cancelled / Diverted",2.02813999622624
"1113","2008","JetBlue Airways","Carrier Delay",4.69330565910725
"1114","2008","Mesa Airlines Inc.","Late Arrival",4.0569332758012
"1115","2008","Mesa Airlines Inc.","On Time",72.9537520103558
"1116","2008","Mesa Airlines Inc.","Weather Delay",0.899462597575805
"1117","2008","Mesa Airlines Inc.","National Avaiation System Delay",6.04232142156671
"1118","2008","Mesa Airlines Inc.","Cancelled / Diverted",3.8438002588946
"1119","2008","Mesa Airlines Inc.","Carrier Delay",12.103322480681
"1120","2008","Mesa Airlines Inc.","Security Delay",0.100419723061232
"1121","2008","Northwest Airlines Inc.","Carrier Delay",6.6894624509567
"1122","2008","Northwest Airlines Inc.","On Time",76.7698733215975
"1123","2008","Northwest Airlines Inc.","National Avaiation System Delay",10.3419655287471
"1124","2008","Northwest Airlines Inc.","Security Delay",0.0343648245947097
"1125","2008","Northwest Airlines Inc.","Late Arrival",4.09636360498429
"1126","2008","Northwest Airlines Inc.","Weather Delay",1.04908356632495
"1127","2008","Northwest Airlines Inc.","Cancelled / Diverted",1.0188349268809
"1128","2008","Pinnacle Airlines Inc.","Late Arrival",5.16844008146267
"1129","2008","Pinnacle Airlines Inc.","Carrier Delay",5.23221055200873
"1130","2008","Pinnacle Airlines Inc.","Security Delay",0.0131690350335233
"1131","2008","Pinnacle Airlines Inc.","National Avaiation System Delay",6.36755451820324
"1132","2008","Pinnacle Airlines Inc.","Weather Delay",0.661159546310916
"1133","2008","Pinnacle Airlines Inc.","Cancelled / Diverted",3.0067961831537
"1134","2008","Pinnacle Airlines Inc.","On Time",79.5508111942518
"1135","2008","SkyWest Airlines Inc.","On Time",79.0221479314668
"1136","2008","SkyWest Airlines Inc.","Security Delay",0.0588354571438143
"1137","2008","SkyWest Airlines Inc.","National Avaiation System Delay",5.24657184015968
"1138","2008","SkyWest Airlines Inc.","Carrier Delay",5.6156705299035
"1139","2008","SkyWest Airlines Inc.","Late Arrival",7.01550231776578
"1140","2008","SkyWest Airlines Inc.","Cancelled / Diverted",2.42073840544062
"1141","2008","SkyWest Airlines Inc.","Weather Delay",0.620549387189429
"1142","2008","Southwest Airlines Co.","Cancelled / Diverted",1.23511134558321
"1143","2008","Southwest Airlines Co.","National Avaiation System Delay",3.40952973736722
"1144","2008","Southwest Airlines Co.","Security Delay",0.0670353499967547
"1145","2008","Southwest Airlines Co.","Weather Delay",0.49199919451069
"1146","2008","Southwest Airlines Co.","Late Arrival",10.0801495147925
"1147","2008","Southwest Airlines Co.","Carrier Delay",4.23763931719803
"1148","2008","Southwest Airlines Co.","On Time",80.4785338763174
"1149","2008","Spirit Air Lines","On Time",0
"1150","2008","Spirit Air Lines","Late Arrival",0
"1151","2008","Spirit Air Lines","Carrier Delay",0
"1152","2008","Spirit Air Lines","Cancelled / Diverted",0
"1153","2008","Spirit Air Lines","National Avaiation System Delay",0
"1154","2008","Spirit Air Lines","Security Delay",0
"1155","2008","Spirit Air Lines","Weather Delay",0
"1156","2008","United Air Lines Inc.","Cancelled / Diverted",2.56632147981714
"1157","2008","United Air Lines Inc.","Security Delay",0.00800195766548391
"1158","2008","United Air Lines Inc.","On Time",71.6120707874042
"1159","2008","United Air Lines Inc.","Late Arrival",9.66193786636708
"1160","2008","United Air Lines Inc.","Carrier Delay",6.21147903851929
"1161","2008","United Air Lines Inc.","National Avaiation System Delay",9.34288955874665
"1162","2008","United Air Lines Inc.","Weather Delay",0.597301536100019
"1163","2008","US Airways Inc.","On Time",80.0621267270591
"1164","2008","US Airways Inc.","Late Arrival",5.02494549030069
"1165","2008","US Airways Inc.","Cancelled / Diverted",1.65414064274045
"1166","2008","US Airways Inc.","Weather Delay",0.268134809265657
"1167","2008","US Airways Inc.","Security Delay",0.0648053634457626
"1168","2008","US Airways Inc.","Carrier Delay",4.55041899164221
"1169","2008","US Airways Inc.","National Avaiation System Delay",8.37543238482415
"1170","2008","Virgin America","On Time",0
"1171","2008","Virgin America","Late Arrival",0
"1172","2008","Virgin America","Cancelled / Diverted",0
"1173","2008","Virgin America","Carrier Delay",0
"1174","2008","Virgin America","National Avaiation System Delay",0
"1175","2008","Virgin America","Weather Delay",0
"1176","2008","Virgin America","Security Delay",0
"1177","2009","AirTran Airways Corporation","Security Delay",0
"1178","2009","AirTran Airways Corporation","On Time",75.7946025495694
"1179","2009","AirTran Airways Corporation","Weather Delay",0.117419406161128
"1180","2009","AirTran Airways Corporation","Late Arrival",10.410651711314
"1181","2009","AirTran Airways Corporation","Cancelled / Diverted",1.01187279995227
"1182","2009","AirTran Airways Corporation","Carrier Delay",4.15861424338246
"1183","2009","AirTran Airways Corporation","National Avaiation System Delay",8.50682735715848
"1184","2009","Alaska Airlines Inc.","On Time",82.9073273037095
