"Carrier Name","Year","Category","Value"
"Atlantic Southeast Airlines","2008","Cancelled / Diverted",2.03439365588524
"Atlantic Southeast Airlines","2008","Weather Delay",2.29063886661321
"Atlantic Southeast Airlines","2008","Late Arrival",4.09510825982358
"Atlantic Southeast Airlines","2009","Security Delay",0.0122508361204013
"Atlantic Southeast Airlines","2009","Carrier Delay",5.75121070234114
"Atlantic Southeast Airlines","2009","National Avaiation System Delay",9.80387959866221
"Atlantic Southeast Airlines","2009","Cancelled / Diverted",2.33879598662207
"Atlantic Southeast Airlines","2009","Weather Delay",0.670866220735786
"Atlantic Southeast Airlines","2009","Late Arrival",10.1822675585284
"Atlantic Southeast Airlines","2010","Security Delay",0.0206520380095024
"Atlantic Southeast Airlines","2010","Carrier Delay",5.80551387846962
"Atlantic Southeast Airlines","2010","National Avaiation System Delay",4.42998562140535
"Atlantic Southeast Airlines","2010","Cancelled / Diverted",2.54219804951238
"Atlantic Southeast Airlines","2010","Weather Delay",0.584092898224556
"Atlantic Southeast Airlines","2010","Late Arrival",7.3816704176044
"Atlantic Southeast Airlines","2011","Security Delay",0.0231755860238832
"Atlantic Southeast Airlines","2011","Carrier Delay",7.22733913892236
"Atlantic Southeast Airlines","2011","National Avaiation System Delay",4.53410605621559
"Atlantic Southeast Airlines","2011","Cancelled / Diverted",3.09323003248486
"Atlantic Southeast Airlines","2011","Weather Delay",0.584553676279949
"Atlantic Southeast Airlines","2011","Late Arrival",9.38628620232122
"Comair Inc.","2004","Security Delay",0.0307623491345829
"Comair Inc.","2004","Carrier Delay",7.83869654422439
"Comair Inc.","2004","National Avaiation System Delay",5.66248734417939
"Comair Inc.","2004","Cancelled / Diverted",3.83638769398895
"Comair Inc.","2004","Weather Delay",4.93277013815603
"Comair Inc.","2004","Late Arrival",0.444317067813771
"Comair Inc.","2005","Security Delay",0.0594801973057951
"Comair Inc.","2005","Carrier Delay",6.8546744742839
"Comair Inc.","2005","National Avaiation System Delay",5.93130223398202
"Comair Inc.","2005","Cancelled / Diverted",3.1470851241815
"Comair Inc.","2005","Weather Delay",3.525904908257
"Comair Inc.","2005","Late Arrival",0.382603838599454
"Comair Inc.","2006","Security Delay",0.0344553558265222
"Comair Inc.","2006","Carrier Delay",8.82117519300681
"Comair Inc.","2006","National Avaiation System Delay",9.8244833674339
"Comair Inc.","2006","Cancelled / Diverted",2.69831966314154
"Comair Inc.","2006","Weather Delay",3.88898917292043
"Comair Inc.","2006","Late Arrival",0.965368447926817
"Comair Inc.","2007","Security Delay",0.0414181127982646
"Comair Inc.","2007","Carrier Delay",10.2369170281996
"Comair Inc.","2007","National Avaiation System Delay",11.3223842529826
"Comair Inc.","2007","Cancelled / Diverted",3.97488476138829
"Comair Inc.","2007","Weather Delay",5.14384066567245
"Comair Inc.","2007","Late Arrival",1.41585462988069
"Comair Inc.","2008","Security Delay",0.0159002464487594
"Comair Inc.","2008","Carrier Delay",8.79459229683159
"Comair Inc.","2008","National Avaiation System Delay",11.827809743582
"Comair Inc.","2008","Cancelled / Diverted",3.49785179674809
"Comair Inc.","2008","Weather Delay",4.86113346187129
"Comair Inc.","2008","Late Arrival",1.08575101084476
"Comair Inc.","2009","Security Delay",0.0218154744256225
"Comair Inc.","2009","Carrier Delay",7.65627614924921
"Comair Inc.","2009","National Avaiation System Delay",13.3719568039111
"Comair Inc.","2009","Cancelled / Diverted",3.65743577579675
"Comair Inc.","2009","Weather Delay",3.75709118222609
"Comair Inc.","2009","Late Arrival",2.51784573013645
"Comair Inc.","2010","Security Delay",0.0234434268993172
"Comair Inc.","2010","Carrier Delay",8.87059038690799
"Comair Inc.","2010","National Avaiation System Delay",10.1263547198439
"Comair Inc.","2010","Cancelled / Diverted",4.02690473610057
"Comair Inc.","2010","Weather Delay",1.9877126910155
"Comair Inc.","2010","Late Arrival",1.84544678660453
"Continental Air Lines Inc.","2003","Carrier Delay",2.68774904047207
"Continental Air Lines Inc.","2003","National Avaiation System Delay",11.7388224154742
"Continental Air Lines Inc.","2003","Weather Delay",0.582553217870609
"Continental Air Lines Inc.","2003","Late Arrival",3.53826557929561
"Continental Air Lines Inc.","2003","Cancelled / Diverted",0.937265754011419
"Continental Air Lines Inc.","2003","Security Delay",0.0580169192531181
"Continental Air Lines Inc.","2004","Carrier Delay",3.29892860364348
"Continental Air Lines Inc.","2004","National Avaiation System Delay",12.3616990000969
"Continental Air Lines Inc.","2004","Weather Delay",0.651991621259551
"Continental Air Lines Inc.","2004","Late Arrival",3.80032673078786
"Continental Air Lines Inc.","2004","Cancelled / Diverted",0.881304517771415
"Continental Air Lines Inc.","2004","Security Delay",0.128006307440976
"Continental Air Lines Inc.","2005","Carrier Delay",4.1882991023424
"Continental Air Lines Inc.","2005","National Avaiation System Delay",12.3164824496648
"Continental Air Lines Inc.","2005","Weather Delay",0.72718355294427
"Continental Air Lines Inc.","2005","Late Arrival",4.53905636399796
"Continental Air Lines Inc.","2005","Cancelled / Diverted",1.16867400837994
"Continental Air Lines Inc.","2005","Security Delay",0.156110847061124
"Continental Air Lines Inc.","2006","Carrier Delay",4.84685622307193
"Continental Air Lines Inc.","2006","National Avaiation System Delay",13.5147144856475
"Continental Air Lines Inc.","2006","Weather Delay",0.869859626554273
"Continental Air Lines Inc.","2006","Late Arrival",6.25050341156279
"Continental Air Lines Inc.","2006","Cancelled / Diverted",0.874950305279115
"Continental Air Lines Inc.","2006","Security Delay",0.223947845592442
"Continental Air Lines Inc.","2007","Carrier Delay",4.54503003239971
"Continental Air Lines Inc.","2007","National Avaiation System Delay",12.4843865561301
"Continental Air Lines Inc.","2007","Weather Delay",0.854263177276258
"Continental Air Lines Inc.","2007","Late Arrival",6.37493926987693
"Continental Air Lines Inc.","2007","Cancelled / Diverted",1.24183431275162
"Continental Air Lines Inc.","2007","Security Delay",0.159779793347383
"Continental Air Lines Inc.","2008","Carrier Delay",5.63388785579065
"Continental Air Lines Inc.","2008","National Avaiation System Delay",11.9849692583472
"Continental Air Lines Inc.","2008","Weather Delay",0.866375165435325
"Continental Air Lines Inc.","2008","Late Arrival",5.86194233636562
"Continental Air Lines Inc.","2008","Cancelled / Diverted",1.54127087835687
"Continental Air Lines Inc.","2008","Security Delay",0.127902028781558
"Continental Air Lines Inc.","2009","Carrier Delay",4.84045816902827
"Continental Air Lines Inc.","2009","National Avaiation System Delay",10.6524221600725
"Continental Air Lines Inc.","2009","Weather Delay",0.753697348135638
"Continental Air Lines Inc.","2009","Late Arrival",4.02220345679777
"Continental Air Lines Inc.","2009","Cancelled / Diverted",0.814230045166139
"Continental Air Lines Inc.","2009","Security Delay",0.146298003548215
"Continental Air Lines Inc.","2010","Carrier Delay",4.85507646141822
"Continental Air Lines Inc.","2010","National Avaiation System Delay",8.5938162167584
"Continental Air Lines Inc.","2010","Weather Delay",0.616205056191515
"Continental Air Lines Inc.","2010","Late Arrival",3.22038191005178
"Continental Air Lines Inc.","2010","Cancelled / Diverted",1.08914160094621
"Continental Air Lines Inc.","2010","Security Delay",0.208984791303585
"Continental Air Lines Inc.","2011","Carrier Delay",6.11754539006514
"Continental Air Lines Inc.","2011","National Avaiation System Delay",10.6471233256426
"Continental Air Lines Inc.","2011","Weather Delay",0.647257844919655
"Continental Air Lines Inc.","2011","Late Arrival",3.90024784157705
"Continental Air Lines Inc.","2011","Cancelled / Diverted",1.44587841087894
"Continental Air Lines Inc.","2011","Security Delay",0.111487946257511
"Delta Air Lines Inc.","2003","Carrier Delay",4.0268663979768
"Delta Air Lines Inc.","2003","Weather Delay",0.35605548782224
"Delta Air Lines Inc.","2003","Security Delay",0.0161213919066885
"Delta Air Lines Inc.","2003","National Avaiation System Delay",10.0089873912492
"Delta Air Lines Inc.","2003","Cancelled / Diverted",1.06129908184687
"Delta Air Lines Inc.","2003","Late Arrival",3.28352475544822
"Delta Air Lines Inc.","2004","Carrier Delay",4.95964446409303
"Delta Air Lines Inc.","2004","Weather Delay",0.430986943711662
"Delta Air Lines Inc.","2004","Security Delay",0.0225656522763431
"Delta Air Lines Inc.","2004","National Avaiation System Delay",11.49571867756
"Delta Air Lines Inc.","2004","Cancelled / Diverted",1.73259767493943
"Delta Air Lines Inc.","2004","Late Arrival",5.18730640249666
"Delta Air Lines Inc.","2005","Carrier Delay",4.73240701076406
"Delta Air Lines Inc.","2005","Weather Delay",0.373536765800499
"Delta Air Lines Inc.","2005","Security Delay",0.0132537953705138
"Delta Air Lines Inc.","2005","National Avaiation System Delay",10.1399342550987
"Delta Air Lines Inc.","2005","Cancelled / Diverted",2.88818809604103
"Delta Air Lines Inc.","2005","Late Arrival",5.56686292917232
"Delta Air Lines Inc.","2006","Carrier Delay",5.41327165738629
"Delta Air Lines Inc.","2006","Weather Delay",0.419122441640354
"Delta Air Lines Inc.","2006","Security Delay",0.0337827958094079
"Delta Air Lines Inc.","2006","National Avaiation System Delay",9.97252048070881
"Delta Air Lines Inc.","2006","Cancelled / Diverted",1.74021806570425
"Delta Air Lines Inc.","2006","Late Arrival",6.12439585366914
"Delta Air Lines Inc.","2007","Carrier Delay",5.53314953697186
"Delta Air Lines Inc.","2007","Weather Delay",0.407550920487761
"Delta Air Lines Inc.","2007","Security Delay",0.0182101288325639
"Delta Air Lines Inc.","2007","National Avaiation System Delay",9.77959776334397
"Delta Air Lines Inc.","2007","Cancelled / Diverted",1.58986654450933
"Delta Air Lines Inc.","2007","Late Arrival",5.77998230679843
"Delta Air Lines Inc.","2008","Carrier Delay",5.22618497071456
"Delta Air Lines Inc.","2008","Weather Delay",0.436524602206974
"Delta Air Lines Inc.","2008","Security Delay",0.00558049790786647
"Delta Air Lines Inc.","2008","National Avaiation System Delay",10.3641108930346
"Delta Air Lines Inc.","2008","Cancelled / Diverted",1.76951791313276
"Delta Air Lines Inc.","2008","Late Arrival",5.83819211339784
"Delta Air Lines Inc.","2009","Carrier Delay",4.4573336417395
"Delta Air Lines Inc.","2009","Weather Delay",0.452896798416848
"Delta Air Lines Inc.","2009","Security Delay",0.00787603941057039
"Delta Air Lines Inc.","2009","National Avaiation System Delay",10.0635830722395
"Delta Air Lines Inc.","2009","Cancelled / Diverted",1.35908992142652
"Delta Air Lines Inc.","2009","Late Arrival",5.09925538601004
"Delta Air Lines Inc.","2010","Carrier Delay",6.58914119502519
"Delta Air Lines Inc.","2010","Weather Delay",0.585578985281839
"Delta Air Lines Inc.","2010","Security Delay",0.0111068362775113
"Delta Air Lines Inc.","2010","National Avaiation System Delay",7.64333289675458
"Delta Air Lines Inc.","2010","Cancelled / Diverted",2.24797127311821
"Delta Air Lines Inc.","2010","Late Arrival",5.55704719962018
"Delta Air Lines Inc.","2011","Carrier Delay",4.80174538562481
"Delta Air Lines Inc.","2011","Weather Delay",0.473535873805697
"Delta Air Lines Inc.","2011","Security Delay",0.00440511189612347
"Delta Air Lines Inc.","2011","National Avaiation System Delay",6.20933976576166
"Delta Air Lines Inc.","2011","Cancelled / Diverted",1.5868507546451
"Delta Air Lines Inc.","2011","Late Arrival",4.62954866037352
"Delta Air Lines Inc.","2012","Carrier Delay",3.93592055899262
"Delta Air Lines Inc.","2012","Weather Delay",0.304770119923674
"Delta Air Lines Inc.","2012","Security Delay",0.00481097954405066
"Delta Air Lines Inc.","2012","National Avaiation System Delay",4.78470419423315
"Delta Air Lines Inc.","2012","Cancelled / Diverted",0.68415788597552
"Delta Air Lines Inc.","2012","Late Arrival",3.74070925147102
"Delta Air Lines Inc.","2013","Carrier Delay",4.98650270979368
"Delta Air Lines Inc.","2013","Weather Delay",0.457425099712457
"Delta Air Lines Inc.","2013","Security Delay",0.0100030476897187
"Delta Air Lines Inc.","2013","National Avaiation System Delay",5.50316164681251
"Delta Air Lines Inc.","2013","Cancelled / Diverted",0.500616163356169
"Delta Air Lines Inc.","2013","Late Arrival",4.03712748618601
"Delta Air Lines Inc.","2014","Carrier Delay",4.92807246603155
"Delta Air Lines Inc.","2014","Weather Delay",0.680652194283929
"Delta Air Lines Inc.","2014","Security Delay",0.00519006715602062
"Delta Air Lines Inc.","2014","National Avaiation System Delay",5.52052475402155
"Delta Air Lines Inc.","2014","Cancelled / Diverted",0.983913790410745
"Delta Air Lines Inc.","2014","Late Arrival",4.16952803373419
"Delta Air Lines Inc.","2015","Carrier Delay",4.40017079945792
"Delta Air Lines Inc.","2015","Weather Delay",0.722713473633975
"Delta Air Lines Inc.","2015","Security Delay",0.00590947857071908
"Delta Air Lines Inc.","2015","National Avaiation System Delay",4.52404379133695
"Delta Air Lines Inc.","2015","Cancelled / Diverted",0.640041284147047
"Delta Air Lines Inc.","2015","Late Arrival",3.8219427068289
"Delta Air Lines Inc.","2016","Carrier Delay",4.41875770797164
"Delta Air Lines Inc.","2016","Weather Delay",0.544992879947461
"Delta Air Lines Inc.","2016","Security Delay",0.0100612736332642
"Delta Air Lines Inc.","2016","National Avaiation System Delay",4.23739360560761
"Delta Air Lines Inc.","2016","Cancelled / Diverted",0.633977280855187
"Delta Air Lines Inc.","2016","Late Arrival",3.67838820217048
"Delta Air Lines Inc.","2017","Carrier Delay",4.62247087903142
"Delta Air Lines Inc.","2017","Weather Delay",0.998127673430724
"Delta Air Lines Inc.","2017","Security Delay",0.0072376892677945
"Delta Air Lines Inc.","2017","National Avaiation System Delay",4.6746296049613
"Delta Air Lines Inc.","2017","Cancelled / Diverted",1.05235113893699
"Delta Air Lines Inc.","2017","Late Arrival",3.71036662078357
"Endeavor Air Inc.","2013","Cancelled / Diverted",1.56481867444769
"Endeavor Air Inc.","2013","Late Arrival",4.29048770320967
"Endeavor Air Inc.","2013","Security Delay",0.0230679449770738
"Endeavor Air Inc.","2013","National Avaiation System Delay",5.11195498124218
"Endeavor Air Inc.","2013","Carrier Delay",4.46939558149229
"Endeavor Air Inc.","2013","Weather Delay",0.413505627344727
"Envoy Air","2014","Cancelled / Diverted",4.63083167072071
"Envoy Air","2014","Security Delay",0.0469915821695045
"Envoy Air","2014","Late Arrival",9.33620418705075
"Envoy Air","2014","Carrier Delay",5.83263412501025
"Envoy Air","2014","National Avaiation System Delay",9.35097980267293
"Envoy Air","2014","Weather Delay",1.17420877859466
"Envoy Air","2015","Cancelled / Diverted",5.37589519057801
"Envoy Air","2015","Security Delay",0.0624206632046974
"Envoy Air","2015","Late Arrival",7.35011709601874
"Envoy Air","2015","Carrier Delay",5.37176458609103
"Envoy Air","2015","National Avaiation System Delay",6.28380680853952
"Envoy Air","2015","Weather Delay",1.48204867121474
"ExpressJet Airlines Inc.","2003","Late Arrival",4.63966051704939
"ExpressJet Airlines Inc.","2003","Carrier Delay",2.81658490584966
"ExpressJet Airlines Inc.","2003","National Avaiation System Delay",11.1801747574763
"ExpressJet Airlines Inc.","2003","Weather Delay",0.694625856482178
"ExpressJet Airlines Inc.","2003","Cancelled / Diverted",2.12628284226683
"ExpressJet Airlines Inc.","2003","Security Delay",0.0518403707827971
"ExpressJet Airlines Inc.","2004","Late Arrival",5.53853245690136
"ExpressJet Airlines Inc.","2004","Carrier Delay",3.12591140132117
"ExpressJet Airlines Inc.","2004","National Avaiation System Delay",11.7263661161318
"ExpressJet Airlines Inc.","2004","Weather Delay",0.657386532065281
"ExpressJet Airlines Inc.","2004","Cancelled / Diverted",1.94015278635203
"ExpressJet Airlines Inc.","2004","Security Delay",0.0700483814382803
"ExpressJet Airlines Inc.","2005","Late Arrival",6.65330995351279
"ExpressJet Airlines Inc.","2005","Carrier Delay",3.45002687193357
"ExpressJet Airlines Inc.","2005","National Avaiation System Delay",11.1041888019576
"ExpressJet Airlines Inc.","2005","Weather Delay",0.67249428507035
"ExpressJet Airlines Inc.","2005","Cancelled / Diverted",2.59803302399651
"ExpressJet Airlines Inc.","2005","Security Delay",0.0772004646243997
"ExpressJet Airlines Inc.","2006","Late Arrival",7.93582576392507
"ExpressJet Airlines Inc.","2006","Carrier Delay",4.13686094185335
"ExpressJet Airlines Inc.","2006","National Avaiation System Delay",10.8534645615784
"ExpressJet Airlines Inc.","2006","Weather Delay",0.972602894873944
"ExpressJet Airlines Inc.","2006","Cancelled / Diverted",2.64389426235078
"ExpressJet Airlines Inc.","2006","Security Delay",0.176646204725123
"ExpressJet Airlines Inc.","2007","Late Arrival",8.35901493423004
"ExpressJet Airlines Inc.","2007","Carrier Delay",4.65485667233246
"ExpressJet Airlines Inc.","2007","National Avaiation System Delay",9.48909890908589
"ExpressJet Airlines Inc.","2007","Weather Delay",0.776715665416206
"ExpressJet Airlines Inc.","2007","Cancelled / Diverted",2.86770337624461
"ExpressJet Airlines Inc.","2007","Security Delay",0.0792413512338623
"ExpressJet Airlines Inc.","2008","Late Arrival",7.77942645056207
"ExpressJet Airlines Inc.","2008","Carrier Delay",5.17945582227444
"ExpressJet Airlines Inc.","2008","National Avaiation System Delay",9.66287682571894
"ExpressJet Airlines Inc.","2008","Weather Delay",0.735267416090358
"ExpressJet Airlines Inc.","2008","Cancelled / Diverted",2.96280473151585
"ExpressJet Airlines Inc.","2008","Security Delay",0.1091906758164
"ExpressJet Airlines Inc.","2009","Late Arrival",5.13231010855537
"ExpressJet Airlines Inc.","2009","Carrier Delay",3.71879877830952
"ExpressJet Airlines Inc.","2009","National Avaiation System Delay",9.60017636627542
"ExpressJet Airlines Inc.","2009","Weather Delay",0.652535908881715
"ExpressJet Airlines Inc.","2009","Cancelled / Diverted",2.11156776101726
"ExpressJet Airlines Inc.","2009","Security Delay",0.0641419684149886
"ExpressJet Airlines Inc.","2010","Late Arrival",6.75006816818455
"ExpressJet Airlines Inc.","2010","Carrier Delay",4.57466169103842
"ExpressJet Airlines Inc.","2010","National Avaiation System Delay",7.92697564383227
"ExpressJet Airlines Inc.","2010","Weather Delay",0.499559828294081
"ExpressJet Airlines Inc.","2010","Cancelled / Diverted",2.38549692658871
"ExpressJet Airlines Inc.","2010","Security Delay",0.0938903128465216
"ExpressJet Airlines Inc.","2011","Late Arrival",8.37759598144613
"ExpressJet Airlines Inc.","2011","Carrier Delay",5.96032500731944
"ExpressJet Airlines Inc.","2011","National Avaiation System Delay",6.87521141687415
"ExpressJet Airlines Inc.","2011","Weather Delay",0.355543295998142
"ExpressJet Airlines Inc.","2011","Cancelled / Diverted",3.7211789500173
"ExpressJet Airlines Inc.","2011","Security Delay",0.0396919302269873
"ExpressJet Airlines Inc.","2012","Late Arrival",8.97442279528383
"ExpressJet Airlines Inc.","2012","Carrier Delay",6.2638748473048
"ExpressJet Airlines Inc.","2012","National Avaiation System Delay",4.98298587442887
"ExpressJet Airlines Inc.","2012","Weather Delay",0.568213753028595
"ExpressJet Airlines Inc.","2012","Cancelled / Diverted",2.30881886469012
"ExpressJet Airlines Inc.","2012","Security Delay",0.0129472028939536
"ExpressJet Airlines Inc.","2013","Late Arrival",10.4056578446497
"ExpressJet Airlines Inc.","2013","Carrier Delay",6.27949164880225
"ExpressJet Airlines Inc.","2013","National Avaiation System Delay",6.97774928375373
"ExpressJet Airlines Inc.","2013","Weather Delay",0.431375927447091
"ExpressJet Airlines Inc.","2013","Cancelled / Diverted",3.1397297965126
"ExpressJet Airlines Inc.","2013","Security Delay",0.01219855882569
"ExpressJet Airlines Inc.","2014","Late Arrival",9.7852091991353
"ExpressJet Airlines Inc.","2014","Carrier Delay",6.56032395509758
"ExpressJet Airlines Inc.","2014","National Avaiation System Delay",7.24297069623233
"ExpressJet Airlines Inc.","2014","Weather Delay",0.369459535495269
"ExpressJet Airlines Inc.","2014","Cancelled / Diverted",5.2849694105574
"ExpressJet Airlines Inc.","2014","Security Delay",0.00805223163722393
"ExpressJet Airlines Inc.","2015","Late Arrival",6.99724988941863
"ExpressJet Airlines Inc.","2015","Carrier Delay",5.43525526376061
"ExpressJet Airlines Inc.","2015","National Avaiation System Delay",6.36799906289938
"ExpressJet Airlines Inc.","2015","Weather Delay",0.288474886227943
"ExpressJet Airlines Inc.","2015","Cancelled / Diverted",3.01148472753275
"ExpressJet Airlines Inc.","2015","Security Delay",0
"ExpressJet Airlines Inc.","2016","Late Arrival",6.53676966286414
"ExpressJet Airlines Inc.","2016","Carrier Delay",5.36131359358356
"ExpressJet Airlines Inc.","2016","National Avaiation System Delay",5.32914179340067
"ExpressJet Airlines Inc.","2016","Weather Delay",0.220636307534385
"ExpressJet Airlines Inc.","2016","Cancelled / Diverted",2.74242396469167
"ExpressJet Airlines Inc.","2016","Security Delay",0
"ExpressJet Airlines Inc.","2017","Late Arrival",7.68042638322567
"ExpressJet Airlines Inc.","2017","Carrier Delay",6.36021135902017
"ExpressJet Airlines Inc.","2017","National Avaiation System Delay",5.37560513736809
"ExpressJet Airlines Inc.","2017","Weather Delay",0.218490859944106
"ExpressJet Airlines Inc.","2017","Cancelled / Diverted",3.13678777049831
"ExpressJet Airlines Inc.","2017","Security Delay",0
"Frontier Airlines Inc.","2005","Late Arrival",5.51219603793071
"Frontier Airlines Inc.","2005","National Avaiation System Delay",6.13613745188245
"Frontier Airlines Inc.","2005","Carrier Delay",5.03879447939161
"Frontier Airlines Inc.","2005","Cancelled / Diverted",0.452539667636842
"Frontier Airlines Inc.","2005","Weather Delay",0.489907050981128
"Frontier Airlines Inc.","2005","Security Delay",0.0118862078678058
"Frontier Airlines Inc.","2006","Late Arrival",3.87667025204866
"Frontier Airlines Inc.","2006","National Avaiation System Delay",8.96875173262661
"Frontier Airlines Inc.","2006","Carrier Delay",4.85463678601923
"Frontier Airlines Inc.","2006","Cancelled / Diverted",1.09224781273217
"Frontier Airlines Inc.","2006","Weather Delay",0.48068883689469
"Frontier Airlines Inc.","2006","Security Delay",0.00944766635987625
"Frontier Airlines Inc.","2007","Late Arrival",4.65103314238953
"Frontier Airlines Inc.","2007","National Avaiation System Delay",10.6361395253682
"Frontier Airlines Inc.","2007","Carrier Delay",6.02708674304419
"Frontier Airlines Inc.","2007","Cancelled / Diverted",0.523731587561375
"Frontier Airlines Inc.","2007","Weather Delay",0.540220949263503
"Frontier Airlines Inc.","2007","Security Delay",0.0154562193126023
"Frontier Airlines Inc.","2008","Late Arrival",4.32037760280696
"Frontier Airlines Inc.","2008","National Avaiation System Delay",10.4311000187966
"Frontier Airlines Inc.","2008","Carrier Delay",5.56530774211065
"Frontier Airlines Inc.","2008","Cancelled / Diverted",0.394728597982498
"Frontier Airlines Inc.","2008","Weather Delay",0.301821181679581
"Frontier Airlines Inc.","2008","Security Delay",0.00336250287170276
"Frontier Airlines Inc.","2009","Late Arrival",8.2885882123027
"Frontier Airlines Inc.","2009","National Avaiation System Delay",7.90911494556783
"Frontier Airlines Inc.","2009","Carrier Delay",4.44153858533838
"Frontier Airlines Inc.","2009","Cancelled / Diverted",0.74147305981216
"Frontier Airlines Inc.","2009","Weather Delay",0.315281242455943
"Frontier Airlines Inc.","2009","Security Delay",0
"Frontier Airlines Inc.","2010","Late Arrival",7.54651928848547
"Frontier Airlines Inc.","2010","National Avaiation System Delay",6.20725666739868
"Frontier Airlines Inc.","2010","Carrier Delay",3.99078886367518
"Frontier Airlines Inc.","2010","Cancelled / Diverted",0.633189371202694
"Frontier Airlines Inc.","2010","Weather Delay",0.210526315789474
"Frontier Airlines Inc.","2010","Security Delay",0
"Frontier Airlines Inc.","2011","Late Arrival",6.04321225946072
"Frontier Airlines Inc.","2011","National Avaiation System Delay",8.63226297011171
"Frontier Airlines Inc.","2011","Carrier Delay",5.02953734573317
"Frontier Airlines Inc.","2011","Cancelled / Diverted",0.859799964906124
"Frontier Airlines Inc.","2011","Weather Delay",0.273849213312277
"Frontier Airlines Inc.","2011","Security Delay",0
"Frontier Airlines Inc.","2012","Late Arrival",6.21270582297647
"Frontier Airlines Inc.","2012","National Avaiation System Delay",9.09363447101129
"Frontier Airlines Inc.","2012","Carrier Delay",6.08128193804807
"Frontier Airlines Inc.","2012","Cancelled / Diverted",0.461800517317519
"Frontier Airlines Inc.","2012","Weather Delay",0.216213488108006
"Frontier Airlines Inc.","2012","Security Delay",0
"Frontier Airlines Inc.","2013","Late Arrival",7.84030312648786
"Frontier Airlines Inc.","2013","National Avaiation System Delay",12.4347722583717
"Frontier Airlines Inc.","2013","Carrier Delay",5.76645241496059
"Frontier Airlines Inc.","2013","Cancelled / Diverted",0.531661641009364
"Frontier Airlines Inc.","2013","Weather Delay",0.343490451251124
"Frontier Airlines Inc.","2013","Security Delay",0
"Frontier Airlines Inc.","2014","Late Arrival",7.44213445024218
"Frontier Airlines Inc.","2014","National Avaiation System Delay",12.9653110887521
"Frontier Airlines Inc.","2014","Carrier Delay",4.65336827573297
"Frontier Airlines Inc.","2014","Cancelled / Diverted",0.591992886725788
"Frontier Airlines Inc.","2014","Weather Delay",0.272866602709596
"Frontier Airlines Inc.","2014","Security Delay",0
"Frontier Airlines Inc.","2015","Late Arrival",7.65508168567528
"Frontier Airlines Inc.","2015","National Avaiation System Delay",12.3603637324409
"Frontier Airlines Inc.","2015","Carrier Delay",5.68032498128495
"Frontier Airlines Inc.","2015","Cancelled / Diverted",0.821260293275794
"Frontier Airlines Inc.","2015","Weather Delay",0.25208067286098
"Frontier Airlines Inc.","2015","Security Delay",0
"Frontier Airlines Inc.","2016","Late Arrival",7.68454915318384
"Frontier Airlines Inc.","2016","National Avaiation System Delay",8.81347967325827
"Frontier Airlines Inc.","2016","Carrier Delay",5.79640668201554
"Frontier Airlines Inc.","2016","Cancelled / Diverted",1.39716781783202
"Frontier Airlines Inc.","2016","Weather Delay",0.291544453906078
"Frontier Airlines Inc.","2016","Security Delay",0
"Frontier Airlines Inc.","2017","Late Arrival",7.88217000691085
"Frontier Airlines Inc.","2017","National Avaiation System Delay",8.75321354526607
"Frontier Airlines Inc.","2017","Carrier Delay",6.17304768486524
"Frontier Airlines Inc.","2017","Cancelled / Diverted",1.70006910850035
"Frontier Airlines Inc.","2017","Weather Delay",0.204077401520387
"Frontier Airlines Inc.","2017","Security Delay",0
"Hawaiian Airlines Inc.","2003","Weather Delay",0.0697228961818414
"Hawaiian Airlines Inc.","2003","Security Delay",0.0624441322947261
"Hawaiian Airlines Inc.","2003","Carrier Delay",6.24058230111097
"Hawaiian Airlines Inc.","2003","Cancelled / Diverted",0.498020687013153
"Hawaiian Airlines Inc.","2003","Late Arrival",2.18886476822883
"Hawaiian Airlines Inc.","2003","National Avaiation System Delay",0.172519473885838
"Hawaiian Airlines Inc.","2004","Weather Delay",0.0945566487093621
"Hawaiian Airlines Inc.","2004","Security Delay",0.0898142562971899
"Hawaiian Airlines Inc.","2004","Carrier Delay",3.7875699398881
"Hawaiian Airlines Inc.","2004","Cancelled / Diverted",0.378559394304969
"Hawaiian Airlines Inc.","2004","Late Arrival",1.70929966512054
"Hawaiian Airlines Inc.","2004","National Avaiation System Delay",0.0741518813569898
"Hawaiian Airlines Inc.","2005","Weather Delay",0.045223419048212
"Hawaiian Airlines Inc.","2005","Security Delay",0.0452649274640433
"Hawaiian Airlines Inc.","2005","Carrier Delay",3.39980906128718
"Hawaiian Airlines Inc.","2005","Cancelled / Diverted",0.14735487620115
"Hawaiian Airlines Inc.","2005","Late Arrival",1.13571176556047
"Hawaiian Airlines Inc.","2005","National Avaiation System Delay",0.0998069858663844
"Hawaiian Airlines Inc.","2006","Weather Delay",0.0492591953692523
"Hawaiian Airlines Inc.","2006","Security Delay",0.0542809499166235
"Hawaiian Airlines Inc.","2006","Carrier Delay",3.89375730741955
"Hawaiian Airlines Inc.","2006","Cancelled / Diverted",0.498342054319284
"Hawaiian Airlines Inc.","2006","Late Arrival",1.6625265942154
"Hawaiian Airlines Inc.","2006","National Avaiation System Delay",0.0883023786249593
"Hawaiian Airlines Inc.","2007","Weather Delay",0.0627681352914998
"Hawaiian Airlines Inc.","2007","Security Delay",0.0370271473075211
"Hawaiian Airlines Inc.","2007","Carrier Delay",4.35222073876279
"Hawaiian Airlines Inc.","2007","Cancelled / Diverted",0.427236315086782
